Selection,View,Channel,begin_time,end_time,Low Freq (Hz),High Freq (Hz),Center Time (s),Delta Freq (Hz),Delta Time (s),Peak Freq (Hz),Peak Power (dB),Begin Clock Time,Begin Date,Begin Date Time,Begin Hour,End Clock Time,ManateeVocal,SNR,Type of call,NLP,>20kHz,Subharmonic,Sideband,Deterministic Chaos,Biphonal,Frequency Jump,Comments,Tonal,Type,No. harm,Notes,filename,StartMicInWater,EndMicInWater,filepath,>22kHz,MANATEE,label,call_length
253,Spectrogram 1,1,4308.884,4309.161,2199.2,46035.1,4309.008,43835.9,0.27699999999999997,9468.8,62.9,4308.884,,4308.884,1.0,4309.161,Y,H,,y-bi,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.27700000000004366
254,Spectrogram 1,1,4313.283,4313.557,1893.1,49418.8,4313.405,47525.7,0.27399999999999997,6187.5,50.3,4313.282999999999,,4313.282999999999,1.0,4313.557,Y,H,,,,,,,,,squeaky-biH,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.2739999999994325
255,Spectrogram 1,1,4320.88,4321.145,1243.0,37167.5,4321.130999999999,35924.5,0.265,2437.5,62.0,4320.88,,4320.88,1.0,4321.145,Y,H,,y-bi,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.2650000000003274
256,Spectrogram 1,1,4324.237,4324.538,2008.0,67952.2,4324.389,65944.2,0.301,3656.2,67.7,4324.237,,4324.237,1.0,4324.538,Y,H,,y?,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.30099999999947613
257,Spectrogram 1,1,4328.754,4329.057,2298.8,58146.2,4328.92,55847.4,0.303,6093.8,49.4,4328.754,,4328.754,1.0,4329.057,Y,H,,"y-bi, subharmonic",,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.3029999999998836
258,Spectrogram 1,1,4334.454,4334.775,2390.4,47595.6,4334.589,45205.2,0.321,6750.0,45.1,4334.454000000001,,4334.454000000001,1.0,4334.775,Y,H,,y,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.3209999999999127
259,Spectrogram 1,1,4335.874,4336.042,3059.8,32510.0,4335.939,29450.2,0.168,9000.0,47.4,4335.874,,4335.874,1.0,4336.042,Y,H,,,,,,,,,trill?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.1680000000005748
260,Spectrogram 1,1,4337.025,4337.31,2677.3,45915.0,4337.229,43237.7,0.285,3281.2,51.6,4337.025,,4337.025,1.0,4337.31,Y,H,,"y-bi, sub",,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.285000000000764
261,Spectrogram 1,1,4344.911,4345.198,2569.2,45131.5,4345.12,42562.3,0.287,2625.0,50.8,4344.911,,4344.911,1.0,4345.198,Y,H,,y-bi,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.28700000000026193
262,Spectrogram 1,1,4352.676,4352.928,2340.8,29450.2,4352.771,27109.4,0.252,11718.8,46.5,4352.6759999999995,,4352.6759999999995,1.0,4352.928,Y,H,,,,,,,,,screech?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.25199999999949796
263,Spectrogram 1,1,4353.662,4353.924,5003.3,33129.8,4353.837,28126.5,0.262,8062.5,54.1,4353.662,,4353.662,1.0,4353.924,Y,L,,,,,,,,,screech?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.26199999999971624
264,Spectrogram 1,1,4361.877,4362.092,2868.5,33657.4,4361.952,30788.9,0.215,33000.0,53.8,4361.877,,4361.877,1.0,4362.092000000001,Y,H,,y-bi,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.21499999999923602
265,Spectrogram 1,1,4367.529,4367.777,2772.9,39271.0,4367.664000000001,36498.1,0.248,7031.2,53.4,4367.529,,4367.529,1.0,4367.777,Y,H,,y-bi,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.24799999999959255
266,Spectrogram 1,1,4372.531,4372.767,2340.8,37959.6,4372.669,35618.8,0.23600000000000002,6843.8,51.6,4372.531,,4372.531,1.0,4372.767,Y,H,,y-bi,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.2359999999998763
267,Spectrogram 1,1,4377.402,4377.538,5354.6,17165.6,4377.459,11811.0,0.136,5531.2,41.5,4377.402,,4377.402,1.0,4377.538,Y,L,,,,,,,,,screech?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1359999999995125
268,Spectrogram 1,1,4379.238,4379.495,2677.3,40963.4,4379.4529999999995,38286.1,0.257,2718.8,66.7,4379.238,,4379.238,1.0,4379.495,Y,H,,y-bi,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.2569999999996071
269,Spectrogram 1,1,4387.231,4387.497,3651.0,47328.3,4387.376,43677.3,0.266,9093.8,48.5,4387.231,,4387.231,1.0,4387.497,Y,H,,y-bi,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.26600000000053114
270,Spectrogram 1,1,4393.202,4393.459,3121.0,17173.4,4393.371,14052.4,0.257,3375.0,60.4,4393.202,,4393.202,1.0,4393.459,Y,H,,,,,,,,,screech,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2569999999996071
271,Spectrogram 1,1,4398.015,4398.258,2434.0,34321.1,4398.149,31887.1,0.243,2437.5,49.8,4398.015,,4398.015,1.0,4398.258,Y,H,,y-bi,,,,,,,screech or squeak?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2429999999994834
272,Spectrogram 1,1,4402.399,4402.605,2498.7,10515.5,4402.541,8016.8,0.20600000000000002,5718.8,34.6,4402.399,,4402.399,1.0,4402.605,U,,,,,,,,,,faint squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.20599999999922147
273,Spectrogram 1,1,4402.823,4403.073,2434.0,35891.8,4402.944,33457.8,0.25,2437.5,46.6,4402.823,,4402.823,1.0,4403.073,Y,H,,y-bi,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.25
274,Spectrogram 1,1,4403.095,4403.279,5928.3,21227.1,4403.255999999999,15298.8,0.184,14437.5,50.5,4403.095,,4403.095,1.0,4403.279,Y,L,,,,,,,,,screech?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.18400000000019645
275,Spectrogram 1,1,4406.986,4407.069,2974.9,12170.1,4407.037,9195.2,0.083,8625.0,37.2,4406.986,,4406.986,1.0,4407.069,Y,L,,,,,,,,,manatee?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.08300000000053842
276,Spectrogram 1,1,4409.245,4409.475,2063.3,17649.4,4409.3679999999995,15586.1,0.23,7406.2,43.7,4409.245,,4409.245,1.0,4409.475,Y,M,,"y?-bi, freq jump",,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.23000000000047294
277,Spectrogram 1,1,4413.493,4413.76,2707.0,16554.1,4413.587,13847.1,0.267,3656.2,44.8,4413.4929999999995,,4413.4929999999995,1.0,4413.76,U,,,,,,,,,,faint screech,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.2669999999998254
278,Spectrogram 1,1,4418.162,4418.308,6407.2,18244.3,4418.173,11837.1,0.146,9093.8,44.2,4418.162,,4418.162,1.0,4418.308,Y,M,,n?,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1459999999997308
279,Spectrogram 1,1,4420.803,4421.008,3706.2,10315.8,4420.888,6609.6,0.205,10312.5,40.4,4420.803,,4420.803,1.0,4421.008,Y,L,,,,,,,,,squeak-messy,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.20499999999992724
280,Spectrogram 1,1,4423.709,4423.918,4540.4,18756.9,4423.749,14216.5,0.209,5812.5,52.6,4423.709,,4423.709,1.0,4423.918,Y,L,,,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.20899999999983265
281,Spectrogram 1,1,4428.241,4428.512,3200.6,44068.8,4428.395,40868.2,0.271,16968.8,49.7,4428.241,,4428.241,1.0,4428.512,Y,H,,y-bi,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.2709999999997308
282,Spectrogram 1,1,4432.578,4432.822,3473.7,14526.3,4432.688,11052.6,0.244,7406.2,38.7,4432.5779999999995,,4432.5779999999995,1.0,4432.822,Y,L,,,,,,,,,screech?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.24399999999968713
283,Spectrogram 1,1,4433.755,4434.012,5368.4,18726.1,4433.827,13357.7,0.257,6656.2,44.7,4433.755,,4433.755,1.0,4434.012,Y,L,,,,,,,,,screech?-faint,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2569999999996071
284,Spectrogram 1,1,4436.132,4436.255,5368.4,30315.8,4436.248,24947.4,0.12300000000000001,7125.0,61.1,4436.1320000000005,,4436.1320000000005,1.0,4436.255,Y,L,,,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.12300000000050204
285,Spectrogram 1,1,4436.282,4436.506,4681.5,13654.5,4436.499,8973.0,0.22399999999999998,7406.2,46.8,4436.282,,4436.282,1.0,4436.505999999999,Y,L,,,,,,,,,screech,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.22400000000016007
286,Spectrogram 1,1,4438.741,4438.96,1950.6,37684.2,4438.832,35733.6,0.21899999999999997,11625.0,39.0,4438.741,,4438.741,1.0,4438.96,Y,H,,y-bi,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.21900000000005093
287,Spectrogram 1,1,4465.6,4465.717,6482.8,9788.2,4465.653,3305.4,0.11699999999999999,7687.5,28.3,4465.6,,4465.6,1.0,4465.717000000001,Y,M,,,,,,,,,whine? or chirp,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.11699999999927968
288,Spectrogram 1,1,4469.534,4469.752,4894.1,15034.5,4469.752,10140.4,0.218,5812.5,47.7,4469.534000000001,,4469.534000000001,1.0,4469.752,Y,L,,,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2180000000007567
289,Spectrogram 1,1,4474.541,4474.834,6211.8,19566.1,4474.776,13354.3,0.293,9843.8,48.0,4474.541,,4474.541,1.0,4474.834,Y,M,,y?,,,,,,,squeak?-messy,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2929999999996653
290,Spectrogram 1,1,4475.592,4475.793,4137.9,26354.3,4475.6720000000005,22216.4,0.201,4312.5,42.9,4475.592000000001,,4475.592000000001,1.0,4475.793,Y,M,,,,,,,,,trill?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.20100000000002183
291,Spectrogram 1,1,4486.239,4486.449,5458.8,14870.6,4486.36,9411.8,0.21,13218.8,45.8,4486.2390000000005,,4486.2390000000005,1.0,4486.4490000000005,Y,L,,,,,,,,,squeak?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.21000000000003638
292,Spectrogram 1,1,4494.583,4494.783,4413.8,13655.2,4494.661,9241.4,0.2,12281.2,39.0,4494.583,,4494.583,1.0,4494.782999999999,Y,L,,,,,,,,,squeak-faint,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2000000000007276
293,Spectrogram 1,1,4544.558,4544.668,4800.0,17835.7,4544.608,13035.7,0.11,10218.8,32.6,4544.558,,4544.558,1.0,4544.668,Y,M,,,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.10999999999967258
294,Spectrogram 1,1,4552.077,4552.369,3858.8,14620.7,4552.219,10761.9,0.292,6375.0,53.3,4552.077,,4552.077,1.0,4552.369000000001,Y,L,,,,,,,,,trill?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2919999999994616
295,Spectrogram 1,1,4558.569,4559.057,3294.1,19616.4,4558.779,16322.3,0.488,4125.0,52.4,4558.569,,4558.569,1.0,4559.057,Y,H,,,,,,,,,trill,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.48799999999937427
296,Spectrogram 1,1,4568.773,4569.167,2069.0,14069.0,4569.053,12000.0,0.39399999999999996,4406.2,55.2,4568.773,,4568.773,1.0,4569.167,Y,L,,,,,,,,,faint trill?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.39400000000023283
297,Spectrogram 1,1,4598.675,4598.93,5103.4,9931.0,4598.805,4827.6,0.255,8812.5,40.0,4598.675,,4598.675,1.0,4598.93,Y,L,,,,,,,,,manatee?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.25500000000010914
298,Spectrogram 1,1,4602.328,4602.662,1517.2,20413.8,4602.472,18896.6,0.33399999999999996,1781.2,61.9,4602.3279999999995,,4602.3279999999995,1.0,4602.662,U,,,,,,,,,,trill,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.33399999999983265
299,Spectrogram 1,1,4681.216,4681.373,0.0,21835.3,4681.291,21835.3,0.157,93.8,81.8,4681.215999999999,,4681.215999999999,1.0,4681.373,U,,,,,,,,,,manatee?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.1569999999992433
300,Spectrogram 1,1,4695.456,4695.665,4295.7,10085.6,4695.611,5789.9,0.209,5718.8,46.8,4695.456,,4695.456,1.0,4695.665,Y,M,,,,,,,,,screech? or creak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.20899999999983265
301,Spectrogram 1,1,4698.233,4698.465,3460.7,12777.8,4698.355,9317.1,0.23199999999999998,6375.0,38.6,4698.233,,4698.233,1.0,4698.465,Y,H,,,,,,,,,screech?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2319999999999709
302,Spectrogram 1,1,4734.308,4734.565,6070.0,8031.1,4734.504,1961.1,0.257,7031.2,36.2,4734.308,,4734.308,1.0,4734.565,U,M,,,,,,,,,whine?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.2569999999996071
303,Spectrogram 1,1,4799.895,4800.161,4965.5,12689.7,4800.024,7724.2,0.266,8250.0,48.0,4799.895,,4799.895,1.0,4800.161,U,,,,,,,,,,screech?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.26599999999962165
304,Spectrogram 1,1,4828.651,4829.16,1103.4,7377.4,4828.944,6274.0,0.509,3562.5,67.2,4828.651,,4828.651,1.0,4829.16,U,,,,,,,,,,screech or trill?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.5090000000000146
305,Spectrogram 1,1,4834.592,4834.877,2620.7,16062.3,4834.755,13441.6,0.285,5062.5,39.1,4834.592000000001,,4834.592000000001,1.0,4834.877,Y,L,,,,,,,,,squeak or screech?-messy,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.285000000000764
306,Spectrogram 1,1,4942.261,4942.467,3037.5,15451.8,4942.4,12414.3,0.20600000000000002,3093.8,49.3,4942.2609999999995,,4942.2609999999995,1.0,4942.467000000001,Y,M,,y?,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.20599999999922147
307,Spectrogram 1,1,5000.792,5000.937,8320.2,10169.1,5000.848,1848.9,0.145,9000.0,31.8,5000.792,,5000.792,1.0,5000.937,Y,L,,,,,,,,,whine?,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.14499999999952706
308,Spectrogram 1,1,5193.669,5193.776,3697.9,14620.7,5193.677,10922.8,0.107,10593.8,42.3,5193.669,,5193.669,1.0,5193.776,Y,L,,,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1069999999999709
309,Spectrogram 1,1,5232.414,5232.597,3433.7,12965.5,5232.517,9531.8,0.183,6468.8,43.6,5232.414000000001,,5232.414000000001,1.0,5232.597,Y,M,,,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.18299999999999272
310,Spectrogram 1,1,5254.969,5255.08,3565.8,12000.0,5255.013000000001,8434.2,0.111,6375.0,29.2,5254.969,,5254.969,1.0,5255.08,Y,L,,,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.11099999999987631
311,Spectrogram 1,1,5272.415,5272.551,4094.1,14527.3,5272.472,10433.2,0.136,10312.5,44.4,5272.415,,5272.415,1.0,5272.5509999999995,Y,L,,,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.136000000000422
312,Spectrogram 1,1,5289.61,5289.733,4490.3,12678.4,5289.701,8188.1,0.12300000000000001,5250.0,43.1,5289.61,,5289.61,1.0,5289.733,Y,L,,,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.12300000000050204
313,Spectrogram 1,1,5307.449,5307.644,7395.7,9640.9,5307.573,2245.2,0.195,9093.8,43.9,5307.4490000000005,,5307.4490000000005,1.0,5307.644,Y,L,,,,,,,,,whine/squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.19500000000061846
314,Spectrogram 1,1,5320.938,5321.038,5414.7,10433.3,5320.981,5018.6,0.1,10312.5,32.4,5320.938,,5320.938,1.0,5321.0380000000005,Y,M,,,,,,,,,squeak,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.0999999999994543
315,Spectrogram 1,1,5353.191,5353.357,2894.9,12140.1,5353.275,9245.2,0.166,9375.0,47.2,5353.191,,5353.191,1.0,5353.357,U,,,,,,,,,,screech,,,,,170709232519,129.123,5353.357,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.16600000000016735
1,Spectrogram 1,1,71.428399024,71.592,6744.5,9167.6,71.499,2423.1,0.16399999999999998,8437.5,36.2,71.428,,71.428,0.0,71.592,Y,L,,,,,,,,,whine,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.1636009759999979
2,Spectrogram 1,1,78.926,79.098,3854.0,11649.6,79.059,7795.6,0.172,10687.5,35.4,78.926,,78.926,0.0,79.098,Y,L,,,,,,,,,faint squeak,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.17199999999999704
3,Spectrogram 1,1,79.292,79.488,6743.8,8803.5,79.44,2059.7,0.196,8156.2,34.6,79.292,,79.292,0.0,79.488,Y,L,,,,,,,,,whine,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.19599999999999795
4,Spectrogram 1,1,81.74598991,81.842,9411.6,12713.5,81.78399999999999,3301.9,0.096,11062.5,49.5,81.74600000000001,,81.74600000000001,0.0,81.842,N,L,BB,,,,,,,,faint whine?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.09601008999999294
5,Spectrogram 1,1,85.951,86.129,4052.7,25234.5,86.04299999999999,21181.8,0.17800000000000002,4218.8,45.0,85.95100000000001,,85.95100000000001,0.0,86.12899999999999,Y,M,,y-bi,,,,,,,squeak-8 harmonics(including F0),,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.17800000000001148
6,Spectrogram 1,1,88.247,88.481,2361.1,49685.6,88.34899999999999,47324.5,0.23399999999999999,7031.2,39.0,88.24700000000001,,88.24700000000001,0.0,88.48100000000001,Y,H,,n?,,,,,,,squeak-12 harmonics (2and3 with most energy),,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.23399999999999466
9,Spectrogram 1,1,97.385,97.547,4722.2,19479.3,97.464,14757.1,0.162,7687.5,38.4,97.385,,97.385,0.0,97.54700000000001,Y,H,,,,,,,,,screech,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.16199999999999193
10,Spectrogram 1,1,101.727,101.918,1918.4,31930.4,101.787,30012.0,0.191,20062.5,51.7,101.727,,101.727,0.0,101.91799999999999,Y,H,,y-bi,,,,,,,squeak-9 harmonics (3rd strongest),,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.1910000000000025
14,Spectrogram 1,1,106.452,106.581,3541.7,15494.9,106.50399999999999,11953.2,0.129,13781.2,37.5,106.45200000000001,,106.45200000000001,0.0,106.581,Y,H,,,,,,,,,screech,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.1290000000000049
15,Spectrogram 1,1,109.476,109.67,607.6,25822.8,109.56,25215.2,0.19399999999999998,7500.0,49.0,109.476,,109.476,0.0,109.67,U,,,,,,,,,,U,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.19400000000000261
16,Spectrogram 1,1,111.38,111.518,3615.5,12251.9,111.421,8636.4,0.138,11250.0,46.7,111.38,,111.38,0.0,111.51799999999999,Y,H,,,,,,,,,screech or new call? (3-4 harmonics),,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.13800000000000523
17,Spectrogram 1,1,112.664,112.855,1620.8,23414.6,112.715,21793.8,0.191,3468.8,45.0,112.664,,112.664,0.0,112.855,Y,H,,y?,,,,,,,chaotic squeak or screech,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.1910000000000025
18,Spectrogram 1,1,121.335,121.538,2213.6,19626.8,121.443,17413.2,0.203,8250.0,46.5,121.335,,121.335,0.0,121.538,Y,H,,"y-bi, subharmonic",,,,,,,"squeak-non-linear, 7 harmonics",,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,N,,1,0.20300000000000296
22,Spectrogram 1,1,126.633,126.863,2106.9,26564.9,126.76299999999999,24458.0,0.23,8343.8,43.5,126.633,,126.633,0.0,126.863,Y,H,,y-bi,,,,,,,"squeak with non-linear start, 7 harmonics (2nd and 3rd strongest)",,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.23000000000000398
23,Spectrogram 1,1,135.874,136.086,2015.3,22009.8,135.99200000000002,19994.5,0.212,13218.8,66.2,135.874,,135.874,0.0,136.086,Y,H,,y-bi,,,,,,,"squeak with non-linear start, 7 harmonics (2nd and 3rd)",,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.2120000000000175
24,Spectrogram 1,1,148.771,148.97,2290.1,35240.7,148.869,32950.6,0.19899999999999998,9187.5,46.0,148.77100000000002,,148.77100000000002,0.0,148.97,Y,H,,y-biphonal,,,,,,,"Squeak-biphonal? (11 harmonics, 2nd and 3rd peak)",,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.19900000000001228
25,Spectrogram 1,1,152.578,152.928,1470.8,27492.3,152.827,26021.5,0.35,12375.0,58.3,152.578,,152.578,0.0,152.928,Y,H,,Y,,,,,,,screech?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,Y,,1,0.3499999999999943
26,Spectrogram 1,1,181.268,181.434,10167.9,12641.2,181.32299999999998,2473.3,0.166,10218.8,40.1,181.268,,181.268,0.0,181.43400000000003,Y,L,,,,,,,,,whine?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.16599999999999682
27,Spectrogram 1,1,215.104,215.2,3878.8,17939.4,215.149,14060.6,0.096,8531.2,38.3,215.104,,215.104,0.0,215.2,Y,L,,,,,,,,,whine?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.09599999999997522
28,Spectrogram 1,1,268.496,268.581,7603.1,9343.5,268.509,1740.4,0.085,7687.5,39.9,268.496,,268.496,0.0,268.58099999999996,Y,L,,,,,,,,,whine?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.08500000000003638
29,Spectrogram 1,1,270.75,271.056,1328.2,7786.3,271.0,6458.1,0.306,1781.2,57.6,270.75,,270.75,0.0,271.056,U,,,,,,,,,,unknown noise-boat?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.3059999999999832
30,Spectrogram 1,1,406.571,406.727,607.6,24911.4,406.608,24303.8,0.156,1687.5,61.4,406.57099999999997,,406.57099999999997,0.0,406.727,U,,,,,,,,,,unknown,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.15599999999994907
31,Spectrogram 1,1,416.908,416.987,2126.6,23088.6,416.931,20962.0,0.079,6187.5,39.9,416.908,,416.908,0.0,416.98699999999997,U,,,,,,,,,,unknown-clicks?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.07900000000000773
32,Spectrogram 1,1,437.837,437.933,5615.6,7762.7,437.89599999999996,2147.1,0.096,7218.8,29.7,437.837,,437.837,0.0,437.93300000000005,Y,L,,,,,,,,,whine?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.09600000000000364
33,Spectrogram 1,1,440.594,440.696,5333.3,13265.8,440.619,7932.5,0.102,5437.5,31.5,440.594,,440.594,0.0,440.69599999999997,Y,L,,,,,,,,,whine?,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.10200000000003229
34,Spectrogram 1,1,471.345,471.48,7696.2,13468.4,471.42400000000004,5772.2,0.135,9375.0,34.4,471.345,,471.345,0.0,471.48,Y,L,,,,,,,,,unknown,,,,,170710005518,71.428399024,5391.007,2017-Jul-08-12-67407878-RestingHole1A,,,1,0.1349999999999909
