Selection,View,Channel,begin_time,end_time,Low Freq (Hz),Delta Time (s),Delta Freq (Hz),High Freq (Hz),Inband Power (dB FS),Begin Date Time,SNR,NUM HARM,recording_filename,filename,StartMicInWater,EndMicInWater,filepath,label,call_length,split_type
638,Spectrogram 1,1,8517.595867967,8517.803991679997,7612.335,0.2081,15647.577,23259.912,,2012/12/11  5:44:38.6204,,5,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.208123712996894,test
285,Spectrogram 1,1,791.1145633333363,791.2598933333356,8646.999,0.1453,1767.767,10414.766,,2012/12/11  0:35:53.7667,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.145329999999376,test
333,Spectrogram 1,1,3137.989913333331,3138.127793333333,12117.352,0.1379,1100.0,13217.352,-96.27,2012/12/11  1:15:00.6421,2.6,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1378800000020419,test
321,Spectrogram 1,1,2149.88296333333,2150.065553333334,11617.352,0.1826,2000.0,13617.352,,2012/12/11  0:58:32.5351,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1825900000039837,test
268,Spectrogram 1,1,709.622103333335,709.8320087923348,5184.0,0.2099,8483.457,13667.457,-99.84,2012/12/11  0:34:32.2743,1.9,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2099054589998559,test
415,Spectrogram 1,1,6789.657133333334,6789.735393333336,6284.412,0.0783,4057.025,10341.437,-100.49,2012/12/11  2:15:52.3093,3.7,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0782600000020465,test
512,Spectrogram 1,1,448.1038899999985,448.2305899999992,12807.472,0.1267,954.594,13762.066,-99.86,2012/12/11  3:30:09.1284,2.9,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1267000000007101,test
344,Spectrogram 1,1,3443.117913333336,3443.25579333333,11517.352,0.1379,2400.0,13917.352,-101.23,2012/12/11  1:20:05.7701,0.7,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1378799999943112,test
208,Spectrogram 1,1,9984.242346666666,9984.451026666666,11899.69,0.2087,1767.767,13667.457,,2012/12/11  0:09:08.8042,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.208679999999731,test
396,Spectrogram 1,1,6148.4505033333335,6148.648003333336,11852.877,0.1975,2147.837,14000.714,-97.77,2012/12/11  2:05:11.1027,0.9,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1975000000029467,test
161,Spectrogram 1,1,8272.787909693667,8272.903096666665,9208.243,0.1152,4807.757,14016.0,-97.75,2012/12/10  23:40:37.3497,,2,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1151869729983445,test
110,Spectrogram 1,1,4615.4290168570005,4615.49048,9284.344,0.0615,7504.894,16789.238,-98.81,2012/12/10  19:39:43.1625,0.0,2,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.0614631429998553,test
583,Spectrogram 1,1,3150.455049999997,3150.8463300000003,12091.526,0.3913,1988.738,14080.264,,2012/12/11  4:15:11.4795,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.3912800000034622,test
72,Spectrogram 1,1,10102.38914,10102.45615,9310.345,0.067,1189.655,10500.0,-107.39,2012/12/10  18:11:22.3891,1.5,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.0670100000006641,test
590,Spectrogram 1,1,3947.087059999998,3947.269659999998,9784.59,0.1826,715.946,10500.536,,2012/12/11  4:28:28.1116,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1826000000000931,test
56,Spectrogram 1,1,9537.07487998,9537.186616892,8599.433,0.1117,9862.105,18461.538,-95.89,2012/12/10  18:01:57.0749,0.4,4,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.1117369120001967,test
487,Spectrogram 1,1,10026.407653333335,10026.657323333333,12091.526,0.2497,1431.891,13523.417,,2012/12/11  3:09:49.0598,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2496699999974225,test
37,Spectrogram 1,1,5529.825978,5529.944258,8369.231,0.1183,2707.692,11076.923,-100.86,2012/12/10  16:55:09.8260,0.1,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.1182800000005954,test
370,Spectrogram 1,1,4637.109906009333,4637.152203333331,9217.352,0.0423,5182.648,14400.0,,2012/12/11  1:39:59.7621,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0422973239983548,test
486,Spectrogram 1,1,10010.039843333332,10010.218713333335,9227.743,0.1789,8750.447,17978.19,,2012/12/11  3:09:32.6920,,3,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1788700000033714,test
653,Spectrogram 1,1,9729.440107714,9729.702189427995,5920.705,0.2621,13533.04,19453.744,,2012/12/11  6:04:50.4646,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2620817139959399,test
250,Spectrogram 1,1,10563.335316666667,10563.458296666668,11828.979,0.123,1484.925,13313.904,,2012/12/11  0:18:47.8972,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1229800000000977,test
388,Spectrogram 1,1,5598.340573333335,5598.649873333336,11136.932,0.3093,2227.386,13364.318,,2012/12/11  1:56:00.9927,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.3093000000008032,test
551,Spectrogram 1,1,1603.1186000000016,1603.3757299999995,11932.427,0.2571,1511.441,13443.868,,2012/12/11  3:49:24.1431,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2571299999979146,test
171,Spectrogram 1,1,8948.284707381667,8948.452026666666,11947.885,0.1673,2573.123,14521.008,,2012/12/10  23:51:52.8465,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1673192849993938,test
414,Spectrogram 1,1,6745.634033333336,6745.693663333332,8909.545,0.0596,1750.09,10659.635,,2012/12/11  2:15:08.2862,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0596299999951952,test
523,Spectrogram 1,1,650.4787700000015,650.791790000003,12648.373,0.313,1511.44,14159.813,-101.68,2012/12/11  3:33:31.5033,1.0,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.3130200000014156,test
155,Spectrogram 1,1,7506.463854378668,7506.661237380667,7488.0,0.1974,5217.882,12705.882,,2012/12/10  23:27:51.0257,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1973830019996967,test
582,Spectrogram 1,1,3101.084027095,3101.146679999998,9386.843,0.0627,3375.062,12761.905,,2012/12/11  4:14:22.1085,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.0626529049982309,test
644,Spectrogram 1,1,9597.339916616002,9597.578873471995,6977.974,0.239,19665.198,26643.172,,2012/12/11  6:02:38.3644,,6,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2389568559938197,test
187,Spectrogram 1,1,9218.662626666668,9219.030236666666,10762.332,0.3676,3121.076,13883.408,,2012/12/10  23:56:23.2245,,2,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.3676099999975122,test
5,Spectrogram 1,1,496.389546327,496.4549533,7414.634,0.0654,15798.481,23213.115,-94.09,2012/12/10  15:31:16.3895,0.0,1,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.0654069729999946,test
610,Spectrogram 1,1,5655.969120000002,5656.323129999997,5488.916,0.354,8829.996,14318.912,,2012/12/11  4:56:56.9936,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.3540099999954691,test
550,Spectrogram 1,1,1574.4858400000012,1574.5864599999986,12568.823,0.1006,1352.342,13921.165,,2012/12/11  3:48:55.5103,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1006199999974342,test
211,Spectrogram 1,1,10007.235816666667,10007.418416666667,12041.111,0.1826,1414.214,13455.325,,2012/12/11  0:09:31.7977,,2,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1826000000000931,test
484,Spectrogram 1,1,9983.59565333333,9983.822973333336,12250.625,0.2273,1431.891,13682.516,-91.86,2012/12/11  3:09:06.2478,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2273200000054203,test
23,Spectrogram 1,1,3817.589531,3817.909234,6400.0,0.3197,4676.923,11076.923,-98.32,2012/12/10  16:26:37.5895,1.5,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.3197030000001177,test
672,Spectrogram 1,1,9799.420571661998,9799.721194804,5920.705,0.3006,13744.493,19665.198,,2012/12/11  6:06:00.4451,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.3006231420022232,test
183,Spectrogram 1,1,9180.324116666668,9180.435166666666,11838.565,0.111,1614.35,13452.915,,2012/12/10  23:55:44.8859,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1110499999977037,test
479,Spectrogram 1,1,9520.864893333332,9520.980413333333,6363.961,0.1155,3738.827,10102.788,-94.37,2012/12/11  3:01:23.5171,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1155200000011973,test
96,Spectrogram 1,1,941.9592599999996,942.03751,9400.0,0.0783,950.0,10350.0,-100.19,2012/12/10  18:38:29.6928,8.8,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.0782500000003665,test
12,Spectrogram 1,1,1141.310192027,1141.503037,10584.615,0.1928,8615.385,19200.0,-95.02,2012/12/10  15:42:01.3102,2.4,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.1928449729998647,test
308,Spectrogram 1,1,1063.4920533333352,1063.5926733333326,3838.673,0.1006,13435.029,17273.702,,2012/12/11  0:40:26.1442,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1006199999974342,test
191,Spectrogram 1,1,9501.616866666667,9501.693446666668,8870.863,0.0766,1522.024,10392.887,-95.12,2012/12/11  0:01:06.1787,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.0765800000008312,test
566,Spectrogram 1,1,2298.4371986080005,2298.5571113920014,8000.0,0.1199,7619.048,15619.048,-102.27,2012/12/11  4:00:59.4617,2.7,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1199127840009168,test
412,Spectrogram 1,1,6752.43037868433,6752.50938333333,8989.095,0.079,4066.905,13056.0,-95.27,2012/12/11  2:15:15.0825,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0790046490001259,test
8,Spectrogram 1,1,1049.502462445,1049.608853,3835.6,0.1064,5016.859,8852.459,-96.66,2012/12/10  15:40:29.5025,0.9,2,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.1063905549999617,test
510,Spectrogram 1,1,320.67291999999725,320.79589000000124,12887.021,0.123,795.495,13682.516,-97.66,2012/12/11  3:28:01.6974,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1229700000039883,test
377,Spectrogram 1,1,5014.912583333331,5015.188343333335,11717.352,0.2758,1500.0,13217.352,,2012/12/11  1:46:17.5647,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.2757600000040838,test
302,Spectrogram 1,1,1018.4355933333354,1018.498943333332,9495.527,0.0633,989.95,10485.477,,2012/12/11  0:39:41.0878,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0633499999966034,test
91,Spectrogram 1,1,435.0159199999998,435.1053599999996,9150.0,0.0894,1397.085,10547.085,-95.08,2012/12/10  18:30:02.7494,11.7,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.0894399999997972,val
615,Spectrogram 1,1,6831.322969451998,6831.484843450999,8669.604,0.1619,12687.225,21356.828,,2012/12/11  5:16:32.3475,,3,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.161873999000818,val
384,Spectrogram 1,1,5437.32809333333,5437.413803333337,12091.526,0.0857,1352.342,13443.868,-100.97,2012/12/11  1:53:19.9803,,2,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0857100000066566,val
169,Spectrogram 1,1,8688.811415523665,8688.951726666666,11567.379,0.1403,1743.545,13310.924,,2012/12/10  23:47:33.3732,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1403111430008721,val
407,Spectrogram 1,1,6594.414723333335,6594.541423333336,11455.13,0.1267,1113.693,12568.823,,2012/12/11  2:12:37.0669,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1267000000007101,val
611,Spectrogram 1,1,5739.856376600001,5740.0182505990015,9938.326,0.1619,12264.317,22202.643,,2012/12/11  4:58:20.8809,,3,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.161873999000818,val
595,Spectrogram 1,1,3963.596470000004,3963.887139999999,11852.877,0.2907,1909.189,13762.066,,2012/12/11  4:28:44.6210,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2906699999948614,val
205,Spectrogram 1,1,9971.146386666667,9971.314076666666,8788.42,0.1677,1202.082,9990.502,,2012/12/11  0:08:55.7082,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.1676899999984016,val
354,Spectrogram 1,1,3970.558563333332,3970.636823333334,12117.352,0.0783,1500.0,13617.352,,2012/12/11  1:28:53.2107,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.0782600000020465,val
380,Spectrogram 1,1,5071.885381360335,5072.006683333333,5717.352,0.1213,2154.648,7872.0,-102.6,2012/12/11  1:47:14.5375,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1213019729984807,val
142,Spectrogram 1,1,1938.963506666667,1939.059236666668,9817.052,0.0957,7654.948,17472.0,,2012/12/10  21:55:03.5253,,2,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.09573000000114,val
44,Spectrogram 1,1,6061.002493,6061.230987,8854.2,0.2285,5668.877,14523.077,-95.27,2012/12/10  17:04:01.0025,5.1,3,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.2284939999999551,val
160,Spectrogram 1,1,8261.941196666667,8262.036926666668,9284.344,0.0957,1598.124,10882.468,,2012/12/10  23:40:26.5030,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.0957300000009127,val
650,Spectrogram 1,1,9646.762939348002,9647.132937061004,5497.797,0.37,26854.626,32352.423,,2012/12/11  6:03:27.7874,,7,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.3699977130017942,val
565,Spectrogram 1,1,2232.637649999997,2232.812790000004,12250.625,0.1751,1909.188,14159.813,,2012/12/11  3:59:53.6621,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1751400000071044,val
547,Spectrogram 1,1,1426.97178,1427.0872999999992,12489.274,0.1155,1272.792,13762.066,,2012/12/11  3:46:27.9963,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1155199999991509,train
202,Spectrogram 1,1,9889.461276666663,9889.692316666667,6313.546,0.231,1626.346,7939.892,,2012/12/11  0:07:34.0231,,1,67670025.20121215,67670025.201212161507,425.6730666666663,10760.440966666663,augmented_annotations2,1,0.2310400000042136,train
634,Spectrogram 1,1,8499.921114798002,8500.167779939999,6555.066,0.2467,18396.476,24951.542,,2012/12/11  5:44:20.9456,,4,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.2466651419963454,train
92,Spectrogram 1,1,439.7107699999997,439.7946200000006,9400.0,0.0839,1362.332,10762.332,-99.23,2012/12/10  18:30:07.4443,6.7,1,67670025.20121212,67670025.201212131511,273.2892959849996,10293.68387,augmented_annotations2,1,0.0838500000008934,train
42,Spectrogram 1,1,6047.864331,6048.081953588,7138.462,0.2176,4184.615,11323.077,-98.67,2012/12/10  17:03:47.8643,2.3,4,67670025.2012121,67670025.201212101523,412.928221503,10102.45615,augmented_annotations2,1,0.2176225880002675,train
503,Spectrogram 1,1,108.70496999999888,108.81302999999753,6841.258,0.1081,11136.932,17978.19,,2012/12/11  3:24:29.7295,,1,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.1080599999986446,train
438,Spectrogram 1,1,7652.118103333334,7652.259703333337,8511.798,0.1416,2704.683,11216.481,,2012/12/11  2:30:14.7703,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1416000000026542,train
532,Spectrogram 1,1,829.6664000000019,829.9794200000033,16148.551,0.313,1193.243,17341.794,,2012/12/11  3:36:30.6909,,2,67670025.20121223,67670025.201212221503,12.793649999999616,30584.991493386,augmented_annotations2,1,0.3130200000014156,train
492,Spectrogram 1,1,10308.523173022331,10308.65024333333,11057.382,0.1271,3150.618,14208.0,,2012/12/11  3:14:31.1753,,1,67670025.2012122,67670025.201212191505,26.77731333333213,10766.23735333333,augmented_annotations2,1,0.1270703109985334,train
