Selection,View,channel,begin_time,end_time,Low Freq (Hz),High Freq (Hz),Delta Time (s),Delta Freq (Hz),Avg Power Density (dB FS/Hz),Agg Entropy (bits),Center Freq (Hz),PFC Max Freq (Hz),PFC Min Freq (Hz),Max Freq (Hz),Annotation,filename,StartMicInWater,EndMicInWater,filepath,label,call_length
17,Spectrogram 1,1,77.51253607,77.81214042,3101.124,4179.775,0.2996,1078.651,-50.16,1.83,3375,3750,3187.5,3375,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.299604349
18,Spectrogram 1,1,79.61547688,79.77724156,4179.775,5123.596,0.1618,943.821,-52.15,1.836,4687.5,4875,4500,4875,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.161764678
19,Spectrogram 1,1,85.48963258,85.76752336,3971.223,5393.258,0.2779,1422.035,-43.38,2.557,4687.5,5250,4125,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.277890781
20,Spectrogram 1,1,90.8585279,91.11588079,2831.461,3640.449,0.2574,808.988,-54.3,1.286,3562.5,3562.5,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.257352896
21,Spectrogram 1,1,92.13793944,92.3879394,3971.223,5266.187,0.25,1294.964,-47.86,2.106,4687.5,5062.5,4125,5062.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.249999956
22,Spectrogram 1,1,96.10242525,96.30830757,7011.236,7820.225,0.2059,808.989,-61.94,1.764,7500,7687.5,7125,7500,N,220226_0109,11.94124845,601.5068585,annotations,1,0.205882317
23,Spectrogram 1,1,96.35242521,96.5362487,4584.27,5258.427,0.1838,674.157,-55.83,1.744,4875,5250,4687.5,4875,N,220226_0109,11.94124845,601.5068585,annotations,1,0.183823497
24,Spectrogram 1,1,103.0383092,103.2515444,3505.618,4179.775,0.2132,674.157,-62.34,1.814,3750,4125,3562.5,3750,N,220226_0109,11.94124845,601.5068585,annotations,1,0.213235257
25,Spectrogram 1,1,104.5162501,104.7294854,4230.216,5393.258,0.2132,1163.042,-51.81,2.145,4875,5250,4500,5062.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.213235257
26,Spectrogram 1,1,111.2265079,111.5426843,2696.629,3640.449,0.3162,943.82,-54.76,1.669,3375,3562.5,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.316176416
27,Spectrogram 1,1,112.439743,112.5868018,4179.775,5258.427,0.1471,1078.652,-51.55,1.733,4500,5250,4500,4500,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.147058798
28,Spectrogram 1,1,117.9636094,118.3033936,3101.124,4057.554,0.3398,956.43,-47.37,1.538,3375,3750,3375,3375,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.339784293
29,Spectrogram 1,1,119.1001285,119.283952,4314.607,5393.258,0.1838,1078.651,-52.97,1.797,4687.5,5250,4500,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.183823498
30,Spectrogram 1,1,126.3020687,126.4785392,6471.91,7415.73,0.1765,943.82,-64.19,1.981,7125,7312.5,6562.5,7125,N,220226_0109,11.94124845,601.5068585,annotations,1,0.176470558
31,Spectrogram 1,1,127.1255979,127.3094214,3910.112,5123.596,0.1838,1213.484,-57.44,2.09,4500,5062.5,3937.5,4500,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.183823497
32,Spectrogram 1,1,130.4876165,130.7523223,3101.124,4179.775,0.2647,1078.651,-65.64,2.477,3750,4125,3187.5,3750,N,220226_0109,11.94124845,601.5068585,annotations,1,0.264705836
33,Spectrogram 1,1,134.1276775,134.2894421,4314.607,5258.427,0.1618,943.82,-52.21,1.576,4875,5250,4687.5,4875,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.161764678
34,Spectrogram 1,1,139.62402,139.9475493,3101.124,3775.281,0.3235,674.157,-49.76,1.528,3562.5,3562.5,3187.5,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.323529356
35,Spectrogram 1,1,140.5872551,140.7857845,4449.438,5393.258,0.1985,943.82,-52.6,1.524,4687.5,5250,4687.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.198529377
36,Spectrogram 1,1,147.7673077,148.0614253,3101.124,3775.281,0.2941,674.157,-55.73,1.533,3562.5,3750,3187.5,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.294117596
37,Spectrogram 1,1,154.8378981,155.1614275,3101.124,4179.775,0.3235,1078.651,-48.19,1.526,3562.5,4125,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.323529355
38,Spectrogram 1,1,155.5658392,155.7717215,4988.764,6067.416,0.2059,1078.652,-55.93,2.031,5437.5,6000,5062.5,5250,N,220226_0109,11.94124845,601.5068585,annotations,1,0.205882317
39,Spectrogram 1,1,160.8677216,160.9853686,2561.798,3640.449,0.1176,1078.651,-55.78,1.843,3375,3375,2812.5,3187.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.117647039
40,Spectrogram 1,1,164.6189156,164.8027391,4314.607,5258.427,0.1838,943.82,-50.28,1.89,4687.5,5250,4687.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.183823498
41,Spectrogram 1,1,167.9277386,168.0968562,4044.944,5093.525,0.1691,1048.581,-52.81,1.881,4500,4875,4500,4500,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.169117618
42,Spectrogram 1,1,169.2140774,169.4714303,3101.124,4044.944,0.2574,943.82,-53.86,1.621,3375,3937.5,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.257352896
43,Spectrogram 1,1,175.7253096,176.0047213,3235.955,3910.112,0.2794,674.157,-56.32,1.46,3562.5,3750,3375,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.279411716
44,Spectrogram 1,1,176.9164859,177.1003094,4449.438,5258.427,0.1838,808.989,-56,1.956,4687.5,5062.5,4500,4875,N,220226_0109,11.94124845,601.5068585,annotations,1,0.183823498
45,Spectrogram 1,1,185.255304,185.5788333,3235.955,4044.944,0.3235,808.989,-52.68,1.745,3562.5,3937.5,3375,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.323529355
46,Spectrogram 1,1,186.2553038,186.4538332,4179.775,5393.258,0.1985,1213.483,-49.17,1.826,4687.5,5062.5,4500,4875,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.198529377
47,Spectrogram 1,1,191.4943894,191.7825398,4314.607,5784.173,0.2882,1469.566,-48.6,2.43,4875,5437.5,4687.5,4875,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.288150405
48,Spectrogram 1,1,192.0530729,192.3177787,10516.854,11191.011,0.2647,674.157,-54.86,1.477,10875,11062.5,10687.5,10875,N,220226_0109,11.94124845,601.5068585,annotations,1,0.264705836
49,Spectrogram 1,1,197.609679,197.9332084,3101.124,4179.775,0.3235,1078.651,-53.34,1.54,3562.5,4125,3375,3562.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.323529355
50,Spectrogram 1,1,198.5287965,198.7493847,4314.607,5123.596,0.2206,808.989,-39.94,1.536,4687.5,5062.5,4500,4875,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.220588197
51,Spectrogram 1,1,202.7634847,202.9252494,3101.124,3640.449,0.1618,539.325,-59.72,1.343,3375,3562.5,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.161764678
52,Spectrogram 1,1,205.7193665,205.9546606,4143.885,5393.258,0.2353,1249.373,-47.35,2.118,4687.5,5250,4500,4875,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.235294077
53,Spectrogram 1,1,209.7505655,210.0152714,3101.124,3910.112,0.2647,808.988,-58.73,1.491,3562.5,3750,3187.5,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.264705836
54,Spectrogram 1,1,214.4397638,214.6971167,4179.775,5258.427,0.2574,1078.652,-59.85,2.306,4687.5,5250,4312.5,4500,N,220226_0109,11.94124845,601.5068585,annotations,1,0.257352897
55,Spectrogram 1,1,215.2118225,215.5574107,2966.292,4044.944,0.3456,1078.652,-41.87,1.416,3375,3937.5,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.345588175
56,Spectrogram 1,1,225.2985541,225.5191423,4584.27,5393.258,0.2206,808.988,-51.05,1.46,4875,5250,4687.5,4875,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.220588197
57,Spectrogram 1,1,229.2978906,229.6361259,2966.292,3910.112,0.3382,943.82,-52.89,1.539,3562.5,3750,3000,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.338235236
58,Spectrogram 1,1,236.6652279,236.8490514,6876.404,7550.562,0.1838,674.158,-64.33,1.925,7125,7500,6937.5,6937.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.183823498
59,Spectrogram 1,1,238.8269922,239.1137568,4314.607,5258.427,0.2868,943.82,-52.88,1.936,4687.5,5250,4500,4500,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.286764656
60,Spectrogram 1,1,241.3829515,241.6550103,3235.955,4179.775,0.2721,943.82,-63.64,2.114,3562.5,4125,3375,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.272058777
61,Spectrogram 1,1,242.3976572,242.6182454,3910.112,4988.764,0.2206,1078.652,-42.06,1.87,4687.5,4875,4312.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.220588197
62,Spectrogram 1,1,253.2456223,253.5912105,2966.292,3910.112,0.3456,943.82,-46.02,1.471,3562.5,3750,3000,3562.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.345588175
63,Spectrogram 1,1,260.4593287,260.7534463,3101.124,3640.449,0.2941,539.325,-51.81,1.31,3375,3562.5,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.294117596
64,Spectrogram 1,1,263.9407915,264.1540267,3884.892,5179.856,0.2132,1294.964,-48.86,2.089,4500,4875,4312.5,4875,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.213235257
65,Spectrogram 1,1,264.5216737,264.8157913,2696.629,3775.281,0.2941,1078.652,-52.47,1.809,3375,3750,3375,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.294117596
66,Spectrogram 1,1,274.0560963,274.3134492,3101.124,3775.281,0.2574,674.157,-48,1.665,3375,3750,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.257352897
67,Spectrogram 1,1,274.9016844,275.1443315,4314.607,5393.258,0.2426,1078.651,-52.95,1.947,4687.5,5250,4500,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.242647016
68,Spectrogram 1,1,278.1129458,278.3261811,6741.573,7550.562,0.2132,808.989,-59.71,1.894,7312.5,7500,6750,7312.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.213235257
69,Spectrogram 1,1,279.193828,279.4144162,4044.944,5393.258,0.2206,1348.314,-43.08,2.042,4687.5,4875,4500,4875,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.220588197
70,Spectrogram 1,1,284.161417,284.411417,3101.124,3640.449,0.25,539.325,-61.3,1.46,3375,3562.5,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.249999957
71,Spectrogram 1,1,287.3274833,287.5480715,3910.112,5258.427,0.2206,1348.315,-50.15,1.89,4500,4687.5,4312.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.220588197
72,Spectrogram 1,1,292.1065331,292.5109448,2696.629,3971.223,0.4044,1274.594,-46.78,2.115,3187.5,3937.5,2812.5,3187.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.404411694
73,Spectrogram 1,1,293.1359447,293.3565329,4179.775,5258.427,0.2206,1078.652,-41.76,2.023,4687.5,5062.5,4312.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.220588197
74,Spectrogram 1,1,299.3630375,299.6939198,2831.461,3640.449,0.3309,808.988,-56.14,1.743,3375,3562.5,3000,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.330882296
75,Spectrogram 1,1,306.3044217,306.5838334,2696.629,3640.449,0.2794,943.82,-53.04,1.354,3375,3562.5,2812.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.279411716
76,Spectrogram 1,1,309.6647153,309.9147152,4449.438,5528.09,0.25,1078.652,-50.42,2.27,5062.5,5437.5,4500,5062.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.249999956
77,Spectrogram 1,1,313.0927663,313.4162957,2966.292,4044.944,0.3235,1078.652,-56.67,1.941,3375,3937.5,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.323529355
78,Spectrogram 1,1,319.6927696,319.9721813,4044.944,5258.427,0.2794,1213.483,-43.86,1.661,4687.5,5062.5,4125,4875,N,220226_0109,11.94124845,601.5068585,annotations,1,0.279411716
79,Spectrogram 1,1,320.0162989,320.2442401,2426.966,3505.618,0.2279,1078.652,-58.54,1.582,3375,3375,2812.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.227941137
80,Spectrogram 1,1,326.4817993,326.7244463,3775.281,5258.427,0.2426,1483.146,-47.21,2.159,4500,4875,3937.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.242647017
81,Spectrogram 1,1,328.1362107,328.3567989,9977.528,10786.517,0.2206,808.989,-51.06,1.66,10500,10687.5,10125,10500,N,220226_0109,11.94124845,601.5068585,annotations,1,0.220588197
82,Spectrogram 1,1,331.8832178,332.1699824,2966.292,4044.944,0.2868,1078.652,-51.72,2.294,3375,3937.5,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.286764656
83,Spectrogram 1,1,338.2975452,338.5328393,4179.775,5258.427,0.2353,1078.652,-46.82,1.645,4687.5,4875,4687.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.235294077
84,Spectrogram 1,1,340.1872507,340.5475448,2561.798,4230.216,0.3603,1668.418,-44.46,1.635,3375,3937.5,3000,3375,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.360294055
85,Spectrogram 1,1,341.4095076,341.5859781,4179.775,5123.596,0.1765,943.821,-38.98,1.821,4500,5062.5,4312.5,4500,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.176470558
86,Spectrogram 1,1,351.0550021,351.3417668,2966.292,3640.449,0.2868,674.157,-59.62,1.729,3375,3562.5,3000,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.286764656
87,Spectrogram 1,1,352.1358843,352.3197078,4449.438,5393.258,0.1838,943.82,-54.75,1.768,4687.5,4875,4500,4687.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.183823498
88,Spectrogram 1,1,357.8574816,358.1221875,4719.101,5258.427,0.2647,539.326,-58.29,1.525,5062.5,5250,4875,5062.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.264705837
89,Spectrogram 1,1,362.8803042,363.1303042,2966.292,3910.112,0.25,943.82,-62.8,1.922,3375,3750,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.249999957
90,Spectrogram 1,1,369.8849726,370.1643843,3101.124,3775.281,0.2794,674.157,-59.89,1.623,3562.5,3750,3187.5,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.279411716
91,Spectrogram 1,1,371.30409,371.5246782,4314.607,5123.596,0.2206,808.989,-58.37,1.984,4875,5062.5,4500,4500,N,220226_0109,11.94124845,601.5068585,annotations,1,0.220588197
92,Spectrogram 1,1,376.4122253,376.7798723,2966.292,4044.944,0.3676,1078.652,-56.54,1.712,3375,3937.5,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.367646995
93,Spectrogram 1,1,377.5151663,377.669578,4314.607,5123.596,0.1544,808.989,-51.72,1.549,4875,5062.5,4500,4875,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.154411738
94,Spectrogram 1,1,382.1072217,382.3572216,4044.944,5258.427,0.25,1213.483,-52.34,1.917,4687.5,5062.5,4500,4500,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.249999956
95,Spectrogram 1,1,383.1586921,383.5557508,2561.798,3775.281,0.3971,1213.483,-51.04,1.752,3375,3750,2625,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.397058755
96,Spectrogram 1,1,390.9171123,391.203877,3101.124,4044.944,0.2868,943.82,-53.66,1.601,3562.5,3937.5,3375,3562.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.286764656
97,Spectrogram 1,1,391.9538768,392.1597592,4179.775,5123.596,0.2059,943.821,-50.19,2.262,4687.5,5062.5,4312.5,4875,N,220226_0109,11.94124845,601.5068585,annotations,1,0.205882317
98,Spectrogram 1,1,410.5985811,410.855934,2696.629,3505.618,0.2574,808.989,-60.06,1.718,3187.5,3375,2812.5,3187.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.257352897
99,Spectrogram 1,1,417.9336403,418.2571696,2696.629,3775.281,0.3235,1078.652,-58.63,1.725,3375,3750,2812.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.323529356
100,Spectrogram 1,1,426.5397158,426.8264804,2831.461,4179.775,0.2868,1348.314,-57.1,1.782,3375,4125,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.286764656
101,Spectrogram 1,1,436.2422723,436.5290369,3101.124,3775.281,0.2868,674.157,-53.76,1.854,3562.5,3750,3187.5,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.286764656
102,Spectrogram 1,1,447.9910639,448.1601815,3101.124,3775.281,0.1691,674.157,-49.28,1.633,3375,3750,3187.5,3187.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.169117618
103,Spectrogram 1,1,451.4247043,451.6820572,2966.292,3910.112,0.2574,943.82,-54.61,1.481,3375,3750,3000,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.257352897
104,Spectrogram 1,1,464.3936037,464.5553684,3235.955,3910.112,0.1618,674.157,-51.99,1.524,3562.5,3750,3375,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.161764678
105,Spectrogram 1,1,465.8053681,466.0847799,4449.438,5258.427,0.2794,808.989,-60.59,2,4687.5,5250,4500,4875,N,220226_0109,11.94124845,601.5068585,annotations,1,0.279411716
106,Spectrogram 1,1,468.0485319,468.3634719,3235.955,4044.944,0.3149,808.989,-45.55,1.627,3562.5,3750,3375,3562.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.314940084
107,Spectrogram 1,1,479.7693631,479.9531866,4314.607,5123.596,0.1838,808.989,-57.95,1.723,4875,5062.5,4500,4875,N,220226_0109,11.94124845,601.5068585,annotations,1,0.183823498
108,Spectrogram 1,1,480.8582457,481.0935397,2831.461,3640.449,0.2353,808.988,-55.84,1.406,3375,3562.5,3187.5,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.235294077
109,Spectrogram 1,1,484.5347156,484.8361861,4179.775,5258.427,0.3015,1078.652,-57.25,2.24,4875,5250,4312.5,5250,N,220226_0109,11.94124845,601.5068585,annotations,1,0.301470536
110,Spectrogram 1,1,492.4112745,492.5730392,4719.101,5393.258,0.1618,674.157,-58.19,1.575,5062.5,5250,4875,4875,N,220226_0109,11.94124845,601.5068585,annotations,1,0.161764678
111,Spectrogram 1,1,493.323039,493.5068625,3235.955,4179.775,0.1838,943.82,-45.16,1.276,3562.5,4125,3375,3562.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.183823498
112,Spectrogram 1,1,496.7409566,497.0350742,2831.461,3775.281,0.2941,943.82,-55.49,1.651,3375,3562.5,3000,3562.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.294117596
113,Spectrogram 1,1,497.1159565,497.3365447,4179.775,5123.596,0.2206,943.821,-51.44,1.692,4500,5062.5,4312.5,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.220588197
114,Spectrogram 1,1,502.7466863,502.9525686,4314.607,5123.596,0.2059,808.989,-46.31,1.388,4687.5,4687.5,4500,4687.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.205882317
115,Spectrogram 1,1,504.2760978,504.4599213,3101.124,3640.449,0.1838,539.325,-57.22,1.326,3375,3562.5,3375,3375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.183823497
116,Spectrogram 1,1,515.087657,515.3744216,4179.775,5123.596,0.2868,943.821,-62.31,2.239,4687.5,5062.5,4312.5,4875,N,220226_0109,11.94124845,601.5068585,annotations,1,0.286764656
117,Spectrogram 1,1,529.8682519,530.0447225,9033.708,9573.034,0.1765,539.326,-54.94,1.325,9375,9375,9187.5,9375,N,220226_0109,11.94124845,601.5068585,annotations,1,0.176470557
118,Spectrogram 1,1,533.6309798,533.8221562,4044.944,4988.764,0.1912,943.82,-58.66,1.747,4500,4875,4312.5,4687.5,N,220226_0109,11.94124845,601.5068585,annotations,1,0.191176437
119,Spectrogram 1,1,557.0119984,557.188469,4314.607,5258.427,0.1765,943.82,-58.82,1.882,4687.5,5062.5,4500,4875,N,220226_0109,11.94124845,601.5068585,annotations,1,0.176470557
120,Spectrogram 1,1,589.9288683,590.1641623,4314.607,5393.258,0.2353,1078.651,-59.95,2.079,4875,5250,4500,4875,N,220226_0109,11.94124845,601.5068585,annotations,1,0.235294077
121,Spectrogram 1,1,598.9869641,599.3178464,4179.775,5258.427,0.3309,1078.652,-48.85,2.156,4500,5062.5,4312.5,4312.5,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.330882296
122,Spectrogram 1,1,601.2495056,601.5068585,3910.112,4988.764,0.2574,1078.652,-52.64,2.141,4500,4875,4312.5,4875,Y,220226_0109,11.94124845,601.5068585,annotations,1,0.257352897
1,Spectrogram 1,1,159.2278436,159.4043142,3910.112,4719.101,0.1765,808.989,-61.45,2.242,4312.5,4687.5,3937.5,4312.5,N,220226_0110,159.2278436,593.892096,annotations,1,0.176470558
2,Spectrogram 1,1,195.2065449,195.434486,4584.27,5528.09,0.2279,943.82,-43.75,2.231,5062.5,5437.5,4687.5,5062.5,N,220226_0110,159.2278436,593.892096,annotations,1,0.227941137
3,Spectrogram 1,1,198.9763089,199.2557206,7280.899,8089.888,0.2794,808.989,-64.58,2.284,7500,8062.5,7312.5,7312.5,N,220226_0110,159.2278436,593.892096,annotations,1,0.279411716
4,Spectrogram 1,1,201.8435913,202.1442213,4584.27,6561.151,0.3006,1976.881,-50.62,2.836,5437.5,6187.5,4875,5250,Y,220226_0110,159.2278436,593.892096,annotations,1,0.300629936
5,Spectrogram 1,1,216.5835343,216.7600049,6741.573,7550.562,0.1765,808.989,-61.92,2.062,7312.5,7500,6750,7500,N,220226_0110,159.2278436,593.892096,annotations,1,0.176470558
6,Spectrogram 1,1,239.2178321,239.4310673,7011.236,7685.393,0.2132,674.157,-63.89,1.558,7312.5,7500,7125,7312.5,N,220226_0110,159.2278436,593.892096,annotations,1,0.213235257
7,Spectrogram 1,1,244.3926569,244.6720686,6876.404,7955.056,0.2794,1078.652,-59.18,2.219,7312.5,7687.5,6937.5,7312.5,N,220226_0110,159.2278436,593.892096,annotations,1,0.279411716
8,Spectrogram 1,1,251.3700274,251.6862038,3235.955,3775.281,0.3162,539.326,-52.5,1.472,3562.5,3750,3375,3375,N,220226_0110,159.2278436,593.892096,annotations,1,0.316176415
9,Spectrogram 1,1,268.7904398,269.0777957,2831.461,4143.885,0.2874,1312.424,-51.81,1.788,3375,4125,3000,3375,Y,220226_0110,159.2278436,593.892096,annotations,1,0.287355847
10,Spectrogram 1,1,282.1841955,282.4121366,3235.955,3910.112,0.2279,674.157,-58.98,1.297,3562.5,3750,3375,3562.5,N,220226_0110,159.2278436,593.892096,annotations,1,0.227941137
11,Spectrogram 1,1,360,360.1764706,3101.124,4179.775,0.1765,1078.651,-43,1.489,3562.5,4125,3375,3562.5,Y,220226_0110,159.2278436,593.892096,annotations,1,0.176470558
12,Spectrogram 1,1,395.0797906,395.2489082,3101.124,4044.944,0.1691,943.82,-50.82,1.588,3562.5,3937.5,3187.5,3562.5,N,220226_0110,159.2278436,593.892096,annotations,1,0.169117618
13,Spectrogram 1,1,400.7639082,401.0212611,6876.404,7550.562,0.2574,674.158,-52.26,1.053,7500,7500,7125,7500,N,220226_0110,159.2278436,593.892096,annotations,1,0.257352897
