label,Selection,Delta Time (s),begin_time,View,StartMicInWater,EndMicInWater,Low Freq (Hz),High Freq (Hz),filepath,call_length,end_time,Delta Freq (Hz),filename,split_type
1,66,0.2059,260.851424663,Spectrogram 1,16.938526557,600.986650538,3076.923,3692.308,annotations,0.2058823170000323,261.05730698,615.385,220225_0105,test
1,67,0.1765,269.071508973,Spectrogram 1,16.938526557,600.986650538,2923.077,3692.308,annotations,0.176470557000016,269.24797953,769.2310000000001,220225_0105,test
1,68,0.1838,279.459943933,Spectrogram 1,16.938526557,600.986650538,4153.846,4923.077,annotations,0.1838234970000484,279.64376743,769.2310000000001,220225_0105,test
1,69,0.2582,279.933280206,Spectrogram 1,16.938526557,600.986650538,3021.583,4316.547000000001,annotations,0.2581694379999817,280.191449644,1294.964,220225_0105,test
1,70,0.3531,283.841806188,Spectrogram 1,16.938526557,600.986650538,2923.077,3846.154000000002,annotations,0.3531091660000243,284.194915354,923.077,220225_0105,test
1,71,0.2426,285.167515755,Spectrogram 1,16.938526557,600.986650538,4153.846,5076.923,annotations,0.2426470170000243,285.41016277200004,923.077,220225_0105,test
1,72,0.1985,289.78712849,Spectrogram 1,16.938526557,600.986650538,3846.154000000002,4769.231,annotations,0.1985293779999892,289.985657868,923.077,220225_0105,test
1,73,0.2721,290.309187223,Spectrogram 1,16.938526557,600.986650538,3076.923,3692.308,annotations,0.2720587760000512,290.58124599900003,615.385,220225_0105,test
1,74,0.1691,295.674136689,Spectrogram 1,16.938526557,600.986650538,4769.231,5076.923,annotations,0.1691176169999835,295.843254306,307.692,220225_0105,test
1,75,0.3331,303.845060317,Spectrogram 1,16.938526557,600.986650538,2923.077,3846.154000000002,annotations,0.3331218559999911,304.178182173,923.077,220225_0105,test
1,76,0.2059,304.872950968,Spectrogram 1,16.938526557,600.986650538,3846.154000000002,4769.231,annotations,0.2058823169999755,305.078833285,923.077,220225_0105,test
1,77,0.1912,310.683573706,Spectrogram 1,16.938526557,600.986650538,4461.538,5076.923,annotations,0.1911764369999673,310.874750143,615.385,220225_0105,test
1,78,0.2868,315.059763576,Spectrogram 1,16.938526557,600.986650538,2923.077,3538.462,annotations,0.2867646560000594,315.346528232,615.385,220225_0105,test
1,79,0.2548,316.047609807,Spectrogram 1,16.938526557,600.986650538,4307.692,5384.615,annotations,0.2548006119999968,316.302410419,1076.923,220225_0105,test
1,80,0.2132,328.380287483,Spectrogram 1,16.938526557,600.986650538,4307.692,5076.923,annotations,0.213235257000008,328.59352274,769.2310000000001,220225_0105,test
1,81,0.2353,329.269993211,Spectrogram 1,16.938526557,600.986650538,2923.077,4153.846,annotations,0.2352940760000024,329.505287287,1230.769,220225_0105,test
1,82,0.1765,332.576543157,Spectrogram 1,16.938526557,600.986650538,4153.846,5384.615,annotations,0.1764705580000054,332.753013715,1230.769,220225_0105,test
1,83,0.25,333.8559547,Spectrogram 1,16.938526557,600.986650538,2923.077,4307.692,annotations,0.2499999560000105,334.105954656,1384.615,220225_0105,test
1,84,0.1912,343.54621907,Spectrogram 1,16.938526557,600.986650538,4153.846,4615.385,annotations,0.1911764380000136,343.737395508,461.539,220225_0105,test
1,85,0.1471,345.105042329,Spectrogram 1,16.938526557,600.986650538,4153.846,4923.077,annotations,0.1470587979999322,345.25210112699995,769.2310000000001,220225_0105,test
1,86,0.1618,348.465335863,Spectrogram 1,16.938526557,600.986650538,4307.692,5538.462,annotations,0.1617646779999972,348.627100541,1230.77,220225_0105,test
1,87,0.2426,351.249583658,Spectrogram 1,16.938526557,600.986650538,3230.769,3846.154000000002,annotations,0.2426470169999675,351.492230675,615.385,220225_0105,test
1,88,0.2426,353.34517153,Spectrogram 1,16.938526557,600.986650538,4000.0,5384.615,annotations,0.2426470159999781,353.587818546,1384.615,220225_0105,test
1,89,0.2426,357.628221874,Spectrogram 1,16.938526557,600.986650538,2769.231,4000.0,annotations,0.2426470159999781,357.87086889,1230.769,220225_0105,test
1,90,0.2353,365.397057887,Spectrogram 1,16.938526557,600.986650538,3230.769,3846.154000000002,annotations,0.2352940760000592,365.632351963,615.385,220225_0105,test
1,91,0.1544,368.840798067,Spectrogram 1,16.938526557,600.986650538,8615.385,9384.615,annotations,0.1544117380000216,368.995209805,769.23,220225_0105,test
1,92,0.2916,370.049236901,Spectrogram 1,16.938526557,600.986650538,3076.923,4000.0,annotations,0.2915609059999724,370.340797807,923.077,220225_0105,test
1,93,0.25,373.120209089,Spectrogram 1,16.938526557,600.986650538,4000.0,5230.769,annotations,0.2499999560000105,373.370209045,1230.769,220225_0105,test
1,94,0.2353,379.551990225,Spectrogram 1,16.938526557,600.986650538,4307.692,5384.615,annotations,0.2352940760000024,379.787284301,1076.923,220225_0105,test
1,95,0.3235,380.235813635,Spectrogram 1,16.938526557,600.986650538,3076.923,3846.154000000002,annotations,0.3235293559999945,380.559342991,769.2310000000001,220225_0105,test
1,96,0.2721,387.103689725,Spectrogram 1,16.938526557,600.986650538,4153.846,5076.923,annotations,0.2720587759999944,387.375748501,923.077,220225_0105,test
1,97,0.2574,394.7730362630001,Spectrogram 1,16.938526557,600.986650538,3230.769,4153.846,annotations,0.2573528969999757,395.03038916,923.077,220225_0105,test
1,98,0.2279,395.880281331,Spectrogram 1,16.938526557,600.986650538,4769.231,5384.615,annotations,0.2279411370000161,396.108222468,615.384,220225_0105,test
1,99,0.2279,399.306751324,Spectrogram 1,16.938526557,600.986650538,4461.538,5384.615,annotations,0.2279411369999593,399.534692461,923.077,220225_0105,test
1,100,0.2279,400.16704529300006,Spectrogram 1,16.938526557,600.986650538,2244.604,4057.554,annotations,0.2279411369999593,400.39498643,1812.95,220225_0105,test
1,101,0.2132,405.536557376,Spectrogram 1,16.938526557,600.986650538,4153.846,5384.615,annotations,0.2132352570000648,405.749792633,1230.769,220225_0105,test
1,102,0.3153,409.45567434300006,Spectrogram 1,16.938526557,600.986650538,2769.231,4153.846,annotations,0.3152853349999987,409.77095967800005,1384.615,220225_0105,test
1,103,0.2981,410.345594879,Spectrogram 1,16.938526557,600.986650538,4000.0,5384.615,annotations,0.2981440599999701,410.643738939,1384.615,220225_0105,test
1,104,0.3015,415.741672453,Spectrogram 1,16.938526557,600.986650538,3076.923,4153.846,annotations,0.3014705359999539,416.043142989,1076.923,220225_0105,test
1,105,0.2059,416.256378246,Spectrogram 1,16.938526557,600.986650538,4000.0,4923.077,annotations,0.2058823170000323,416.462260563,923.077,220225_0105,test
1,106,0.1985,421.22901623,Spectrogram 1,16.938526557,600.986650538,2923.077,3538.462,annotations,0.198529376999943,421.427545607,615.385,220225_0105,test
1,107,0.2747,421.986369039,Spectrogram 1,16.938526557,600.986650538,4153.846,5093.525,annotations,0.2746530750000033,422.261022114,939.679,220225_0105,test
1,108,0.3864,430.72680542,Spectrogram 1,16.938526557,600.986650538,2923.077,3884.892,annotations,0.3864213519999566,431.113226772,961.815,220225_0105,test
1,109,0.2353,431.692480684,Spectrogram 1,16.938526557,600.986650538,4153.846,4769.231,annotations,0.235294076999935,431.927774761,615.385,220225_0105,test
1,110,0.1765,437.911207097,Spectrogram 1,16.938526557,600.986650538,4615.385,5230.769,annotations,0.1764705580000054,438.087677655,615.384,220225_0105,test
1,111,0.3015,439.830324411,Spectrogram 1,16.938526557,600.986650538,3076.923,3692.308,annotations,0.3014705359999539,440.131794947,615.385,220225_0105,test
1,112,0.2132,444.081813972,Spectrogram 1,16.938526557,600.986650538,4615.385,5230.769,annotations,0.2132352570000648,444.295049229,615.384,220225_0105,test
1,113,0.3015,444.559755065,Spectrogram 1,16.938526557,600.986650538,3230.769,4153.846,annotations,0.3014705360000107,444.861225601,923.077,220225_0105,test
1,114,0.2598,449.091257312,Spectrogram 1,16.938526557,600.986650538,4307.692,5076.923,annotations,0.2598350470000241,449.351092359,769.2310000000001,220225_0105,test
1,115,0.2794,452.672131376,Spectrogram 1,16.938526557,600.986650538,3076.923,3846.154000000002,annotations,0.2794117159999701,452.951543092,769.2310000000001,220225_0105,test
1,116,0.2353,456.930139466,Spectrogram 1,16.938526557,600.986650538,4153.846,4769.231,annotations,0.2352940770000487,457.165433543,615.385,220225_0105,test
1,118,0.3162,457.761021675,Spectrogram 1,16.938526557,600.986650538,2923.077,3846.154000000002,annotations,0.3161764150000294,458.07719809,923.077,220225_0105,test
1,119,0.25,464.502820256,Spectrogram 1,16.938526557,600.986650538,2769.231,3538.462,annotations,0.249999957,464.752820213,769.2310000000001,220225_0105,test
1,120,0.2279,465.546937722,Spectrogram 1,16.938526557,600.986650538,4307.692,5384.615,annotations,0.2279411370000161,465.774878859,1076.923,220225_0105,test
1,121,0.1838,471.142698659,Spectrogram 1,16.938526557,600.986650538,4153.846,4769.231,annotations,0.1838234969999916,471.326522156,615.385,220225_0105,test
1,122,0.3623,471.62602858800005,Spectrogram 1,16.938526557,600.986650538,2923.077,3846.154000000002,annotations,0.3622581589999072,471.988286747,923.077,220225_0105,test
1,123,0.1912,476.431787156,Spectrogram 1,16.938526557,600.986650538,4153.846,5076.923,annotations,0.1911764370000241,476.622963593,923.077,220225_0105,test
1,124,0.2941,478.968551421,Spectrogram 1,16.938526557,600.986650538,3076.923,3846.154000000002,annotations,0.2941175959999782,479.262669017,769.2310000000001,220225_0105,test
1,125,0.2206,484.939127297,Spectrogram 1,16.938526557,600.986650538,3538.462,4153.846,annotations,0.2205881970000405,485.159715494,615.384,220225_0105,test
1,126,0.1912,485.689127166,Spectrogram 1,16.938526557,600.986650538,4307.692,5230.769,annotations,0.1911764380000136,485.880303604,923.077,220225_0105,test
1,127,0.1471,494.57997011,Spectrogram 1,16.938526557,600.986650538,4000.0,4923.077,annotations,0.1470587980000459,494.727028908,923.077,220225_0105,test
1,128,0.1838,501.733297248,Spectrogram 1,16.938526557,600.986650538,2923.077,3692.308,annotations,0.1838234969999348,501.917120745,769.2310000000001,220225_0105,test
1,129,0.252,502.777414713,Spectrogram 1,16.938526557,600.986650538,4307.692,5076.923,annotations,0.252029790999984,503.029444504,769.2310000000001,220225_0105,test
1,130,0.2721,506.895061057,Spectrogram 1,16.938526557,600.986650538,4307.692,5076.923,annotations,0.2720587770000406,507.167119834,769.2310000000001,220225_0105,test
1,131,0.1912,511.031828452,Spectrogram 1,16.938526557,600.986650538,2769.231,3384.615,annotations,0.191176437000081,511.223004889,615.384,220225_0105,test
1,132,0.1985,512.612710531,Spectrogram 1,16.938526557,600.986650538,4153.846,4923.077,annotations,0.1985293770001135,512.8112399080001,769.2310000000001,220225_0105,test
1,133,0.3309,516.172484976,Spectrogram 1,16.938526557,600.986650538,3230.769,4153.846,annotations,0.3308822950000376,516.503367271,923.077,220225_0105,test
1,134,0.2132,517.760719994,Spectrogram 1,16.938526557,600.986650538,4000.0,5230.769,annotations,0.2132352569999512,517.973955251,1230.769,220225_0105,test
1,135,0.1838,523.808717021,Spectrogram 1,16.938526557,600.986650538,4000.0,4769.231,annotations,0.1838234980000379,523.992540519,769.2310000000001,220225_0105,test
1,136,0.2206,524.66901099,Spectrogram 1,16.938526557,600.986650538,2923.077,3538.462,annotations,0.2205881969999836,524.8895991869999,615.385,220225_0105,test
1,137,0.2206,530.443928261,Spectrogram 1,16.938526557,600.986650538,3384.615,4153.846,annotations,0.2205881969999836,530.664516458,769.2310000000001,220225_0105,test
1,138,0.2574,531.421869268,Spectrogram 1,16.938526557,600.986650538,4307.692,4923.077,annotations,0.2573528960000431,531.6792221640001,615.385,220225_0105,test
1,139,0.2647,537.280245579,Spectrogram 1,16.938526557,600.986650538,2769.231,3538.462,annotations,0.2647058359999619,537.544951415,769.2310000000001,220225_0105,test
1,140,0.2059,537.9787748690001,Spectrogram 1,16.938526557,600.986650538,4000.0,4769.231,annotations,0.2058823169999186,538.184657186,769.2310000000001,220225_0105,test
1,141,0.3115,543.842862826,Spectrogram 1,16.938526557,600.986650538,2848.921,4153.846,annotations,0.311548216999995,544.154411043,1304.925,220225_0105,test
1,142,0.1985,544.88904329,Spectrogram 1,16.938526557,600.986650538,4461.538,4923.077,annotations,0.1985293779999892,545.087572668,461.539,220225_0105,test
1,143,0.2941,549.503936336,Spectrogram 1,16.938526557,600.986650538,3230.769,3846.154000000002,annotations,0.2941175959999782,549.798053932,615.385,220225_0105,test
1,144,0.2426,550.952465496,Spectrogram 1,16.938526557,600.986650538,4153.846,5076.923,annotations,0.2426470170000812,551.195112513,923.077,220225_0105,test
1,145,0.1838,555.382755172,Spectrogram 1,16.938526557,600.986650538,4000.0,5076.923,annotations,0.1838234980000379,555.56657867,1076.923,220225_0105,test
1,146,0.34,556.00599628,Spectrogram 1,16.938526557,600.986650538,3230.769,4153.846,annotations,0.3399940190000734,556.345990299,923.077,220225_0105,test
1,147,0.2574,561.162877366,Spectrogram 1,16.938526557,600.986650538,3538.462,4153.846,annotations,0.2573528960000431,561.420230262,615.384,220225_0105,test
1,148,0.2206,569.260788904,Spectrogram 1,16.938526557,600.986650538,3076.923,4153.846,annotations,0.2205881969999836,569.481377101,1076.923,220225_0105,test
1,149,0.1912,571.912925188,Spectrogram 1,16.938526557,600.986650538,4153.846,5230.769,annotations,0.1911764369999673,572.104101625,1076.923,220225_0105,test
1,150,0.3015,574.743807049,Spectrogram 1,16.938526557,600.986650538,3230.769,4000.0,annotations,0.3014705360000107,575.045277585,769.2310000000001,220225_0105,test
1,151,0.2353,582.163990053,Spectrogram 1,16.938526557,600.986650538,3230.769,4153.846,annotations,0.235294076999935,582.39928413,923.077,220225_0105,test
1,152,0.223,583.014505173,Spectrogram 1,16.938526557,600.986650538,3971.223,5384.615,annotations,0.2230141060000505,583.237519279,1413.392,220225_0105,test
1,153,0.3088,591.567372345,Spectrogram 1,16.938526557,600.986650538,3076.923,3846.154000000002,annotations,0.3088234760000432,591.876195821,769.2310000000001,220225_0105,test
1,154,0.1838,592.4791368919999,Spectrogram 1,16.938526557,600.986650538,4153.846,5076.923,annotations,0.1838234980000379,592.66296039,923.077,220225_0105,test
1,155,0.2132,600.06018011,Spectrogram 1,16.938526557,600.986650538,3692.308,4769.231,annotations,0.2132352569999512,600.273415367,1076.923,220225_0105,test
1,156,0.0956,600.8910623190001,Spectrogram 1,16.938526557,600.986650538,3076.923,3692.308,annotations,0.0955882189999783,600.986650538,615.385,220225_0105,test
1,1,0.301,249.527492268,Spectrogram 1,249.527492268,599.682570036,3101.1240000000007,4044.944,annotations,0.3010470679999741,249.828539336,943.82,220225_0106,test
1,2,0.1767,270.693947297,Spectrogram 1,249.527492268,599.682570036,7146.066999999999,7550.562,annotations,0.1767015400000104,270.87064883700003,404.495,220225_0106,test
1,3,0.2291,284.34980903,Spectrogram 1,249.527492268,599.682570036,6741.573,7415.73,annotations,0.229057551999972,284.578866582,674.1569999999998,220225_0106,test
1,4,0.2094,291.049550002,Spectrogram 1,249.527492268,599.682570036,3370.7870000000007,4044.944,annotations,0.2094240470000272,291.258974049,674.1569999999998,220225_0106,test
1,5,0.1571,307.665245323,Spectrogram 1,249.527492268,599.682570036,3101.1240000000007,4179.775,annotations,0.1570680360000551,307.822313359,1078.651,220225_0106,test
1,6,0.1636,350.4075735140001,Spectrogram 1,249.527492268,599.682570036,6876.404,7685.393,annotations,0.163612536999949,350.571186051,808.9889999999998,220225_0106,test
1,7,0.2487,363.359434247,Spectrogram 1,249.527492268,599.682570036,3235.955,3910.112,annotations,0.248691056000041,363.608125303,674.1569999999998,220225_0106,test
1,8,0.2749,396.324286504,Spectrogram 1,249.527492268,599.682570036,6471.91,7550.562,annotations,0.2748690619999365,396.599155566,1078.652,220225_0106,test
1,9,0.0982,414.724415071,Spectrogram 1,249.527492268,599.682570036,4314.607,4988.764,annotations,0.0981675220000397,414.8225825930001,674.1569999999998,220225_0106,test
1,10,0.144,417.427294183,Spectrogram 1,249.527492268,599.682570036,4719.101,5393.258000000002,annotations,0.1439790320000042,417.571273215,674.1569999999998,220225_0106,test
1,11,0.216,428.915474411,Spectrogram 1,249.527492268,599.682570036,3370.7870000000007,4314.607,annotations,0.2159685490000242,429.13144296,943.82,220225_0106,test
1,12,0.1767,429.956050147,Spectrogram 1,249.527492268,599.682570036,4449.438,5393.258000000002,annotations,0.1767015400000104,430.132751687,943.82,220225_0106,test
1,13,0.2487,435.64442426,Spectrogram 1,249.527492268,599.682570036,3370.7870000000007,3910.112,annotations,0.2486910559999842,435.893115316,539.325,220225_0106,test
1,14,0.2291,462.601651471,Spectrogram 1,249.527492268,599.682570036,2966.292,4044.944,annotations,0.2290575520000857,462.83070902300005,1078.652,220225_0106,test
1,15,0.2749,472.248880102,Spectrogram 1,249.527492268,599.682570036,6471.91,7146.066999999999,annotations,0.2748690620000502,472.523749164,674.1569999999998,220225_0106,test
1,16,0.1832,480.261780059,Spectrogram 1,249.527492268,599.682570036,12539.326,13213.483,annotations,0.1832460420000075,480.445026101,674.1569999999998,220225_0106,test
1,17,0.1309,505.999003592,Spectrogram 1,249.527492268,599.682570036,4449.438,5393.258000000002,annotations,0.1308900300000459,506.129893622,943.82,220225_0106,test
1,18,0.2094,506.882511292,Spectrogram 1,249.527492268,599.682570036,2831.461,3640.449,annotations,0.2094240480000735,507.09193534,808.988,220225_0106,test
